"game_id","play_index","row_type","play_type","down","distance","yards_gained","pos_team","next_pos_team","no_play","rush","pass","completion","sack","int","fumble_vec","turnover","downs_turnover","touchdown","safety","review_reason","play_text"
"20251004_gwn0",44,"play","pass_intercepted",3,6,,"McDaniel","Carnegie Mellon",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"rare_flag keyword","Jayden Booker pass intercepted by Ethan Ming at the MCD34, Ethan Ming return 1 yards to the MCD33, PENALTY CMU unsportmanlike conduct (Ethan Ming) 15 yards to the MCD48."
"20251004_gwn0",46,"play","pass_incomplete",1,10,0,"Carnegie Mellon","Carnegie Mellon",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","Joey McGinnis I pass incomplete to Brendan McCullo (Chris Wilson), PENALTY CMU holding (Sam Alligood) 10 yards to the MCD42, NO PLAY."
"20251004_gwn0",53,"play","sack",3,10,-9,"McDaniel","McDaniel",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"rare_flag","Jayden Booker sacked for loss of 9 yards to the MCD21 (Mitchell Stokey)."
"20251004_gwn0",57,"play","rush",1,4,4,"Carnegie Mellon","McDaniel",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"rare_flag keyword","Shadrak Agyei rush for 4 yards to the MCD00, TOUCHDOWN, clock 09:00."
"20251004_gwn0",61,"play","pass_intercepted",2,6,,"McDaniel","Carnegie Mellon",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"rare_flag keyword","Jayden Booker pass intercepted by DJ Johnson at the MCD35, DJ Johnson return 35 yards to the MCD00, TOUCHDOWN, clock 08:12."
"20251004_gwn0",64,"play","rush",1,10,4,"Carnegie Mellon","Carnegie Mellon",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","Giacomo Valente rush for 4 yards to the 50 yardline (Kyree Shingler; Kendrick Willia), PENALTY CMU illegal shift 5 yards to the CMU41, NO PLAY."
"20251004_gwn0",70,"play","sack",2,10,-14,"McDaniel","McDaniel",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"rare_flag","Jayden Booker sacked for loss of 14 yards to the MCD05 (Robert Sturges)."
"20251004_gwn0",73,"penalty_no_play","penalty_no_play",1,10,,"Carnegie Mellon","Carnegie Mellon",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","PENALTY CMU false start (Zach Llenza) 5 yards to the CMU36."
"20251004_gwn0",75,"play","pass_incomplete",1,10,0,"Carnegie Mellon","Carnegie Mellon",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","Joey McGinnis I pass incomplete to Brendan McCullo (Chris Wilson), PENALTY CMU holding off-setting, PENALTY MCD pass interference off-setting, NO PLAY."
"20251004_gwn0",78,"play","rush",2,1,1,"Carnegie Mellon","McDaniel",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"rare_flag keyword","Mark Wamhoff rush for 1 yard to the MCD00, TOUCHDOWN, clock 02:14."
"20251004_gwn0",87,"play","pass_complete",1,10,20,"Carnegie Mellon","McDaniel",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"rare_flag keyword","Joey McGinnis I pass complete to Brendan McCullo for 20 yards to the MCD00, TOUCHDOWN, clock 00:48."
"20251004_gwn0",95,"penalty_no_play","penalty_no_play",3,1,,"Carnegie Mellon","Carnegie Mellon",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","PENALTY CMU false start (Conor Gaul) 5 yards to the MCD16."
"20251004_gwn0",97,"play","rush",1,4,4,"Carnegie Mellon","McDaniel",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"rare_flag keyword","Jake Langdon rush for 4 yards to the MCD00, TOUCHDOWN, clock 12:19."
"20251004_gwn0",100,"play","sack",1,10,-18,"McDaniel","McDaniel",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"rare_flag keyword","Jayden Booker sacked for loss of 18 yards to the MCD02 (Robert Sturges), fumble by Jayden Booker recovered by CMU Gabe Bonnet at MCD00, TOUCHDOWN, clock 12:04."
"20251004_gwn0",105,"play","sack",3,4,-14,"McDaniel","McDaniel",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"rare_flag","Jayden Booker sacked for loss of 14 yards to the MCD09 (Robert Sturges)."
"20251004_gwn0",110,"play","pass_incomplete",4,3,0,"Carnegie Mellon","McDaniel",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"rare_flag   4th_down","Jackson Salters pass incomplete to Luca Cuttita (Malachi Murphy)."
"20251004_gwn0",129,"play","rush",3,6,10,"Carnegie Mellon","Carnegie Mellon",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","Takashi Shaw rush for 10 yards to the MCD34 (Malachi Murphy), out-of-bounds, PENALTY CMU holding (Rayce Thompson) 10 yards to the CMU46, NO PLAY."
"20251004_gwn0",131,"play","rush",1,10,-21,"Carnegie Mellon","McDaniel",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"rare_flag keyword","Jackson Salters rush for loss of 21 yards to the CMU42, fumble by Jackson Salters recovered by MCD Jahsir Donald at MCD42."
"20251004_gwn0",137,"play","pass_complete",4,6,7,"McDaniel","McDaniel",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"4th_down","Jayden Booker pass complete to Tony Miller for 7 yards to the CMU29 (Josh Huffman)."
"20251004_gwn0",138,"play","pass_incomplete",1,10,0,"McDaniel","McDaniel",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","Jayden Booker pass incomplete to Grayson Wendel (Lucas Bishop), PENALTY MCD holding 10 yards to the CMU39, NO PLAY."
"20251004_gwn0",143,"play","rush",2,6,-5,"McDaniel","McDaniel",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"rare_flag keyword","TEAM rush for loss of 5 yards to the CMU11, fumble by TEAM recovered by MCD Jayden Booker at CMU11."
"20251004_gwn0",145,"play","field_goal_blocked",4,11,,"McDaniel","McDaniel",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","Braden Fritz field goal attempt from 28 BLOCKED, recovered by CMU Barrett Schmitz, spot at CMU10 (blocked by Carter Sheets), PENALTY CMU illegal participation 5 yards to the CMU06, NO PLAY."
"20251004_gwn0",146,"penalty_no_play","penalty_no_play",4,6,,"McDaniel","McDaniel",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","PENALTY MCD false start (Thomas Branch) 5 yards to the CMU11."
"20251004_gwn0",147,"play","field_goal_blocked",4,11,,"McDaniel","McDaniel",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"rare_flag keyword","Braden Fritz field goal attempt from 28 BLOCKED, recovered by CMU Nick McCullough, spot at CMU26 (blocked by Mitchell Stokey), Nick McCullough return 21 yards to the CMU47, fumble by Nick McCullough recovered by MCD Braden Fritz at CMU47."
"20251004_gwn0",154,"play","sack",4,4,-5,"McDaniel","Carnegie Mellon",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"rare_flag   4th_down","Angel Granado J sacked for loss of 5 yards to the CMU31 (Josh Huffman; Joey Orlando)."
"20251004_gwn0",157,"play","sack",3,9,-8,"Carnegie Mellon","Carnegie Mellon",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"rare_flag","Evan Rothenberg sacked for loss of 8 yards to the CMU24 (Kevin Batchelor; Connor Wolf)."
"20251004_gwn0",164,"play","pass_incomplete",3,8,0,"McDaniel","McDaniel",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","Angel Granado J pass incomplete to C. St. Germain, PENALTY CMU personal foul (Dom Sirianni) 12 yards to the CMU02, NO PLAY."
"20251004_gwn0",165,"play","rush",1,2,2,"McDaniel","Carnegie Mellon",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"rare_flag keyword","Micajah Cobbs rush for 2 yards to the CMU00, TOUCHDOWN, clock 00:10."
"20251011_t8bp",6,"play","pass_complete",4,4,7,"Carnegie Mellon","Carnegie Mellon",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"4th_down","No Huddle-Shotgun McGinnis IV,Joey pass complete short right to Kolke,Reece caught at JHU24, for 7 yards to the JHU24 (Olah,Kevin), 1ST DOWN."
"20251011_t8bp",11,"play","pass_complete",1,1,1,"Carnegie Mellon","Carnegie Mellon",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"rare_flag keyword","No Huddle-Shotgun Wamhoff,Mark pass complete short right to McCullough,Brendan caught at JHU02, for 1 yard to the JHU00 TOUCHDOWN, clock 10:44."
"20251011_t8bp",12,"penalty_no_play","penalty_no_play",1,10,,"Carnegie Mellon","Johns Hopkins",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","PENALTY CMU Delay Of Game (Salters,Jackson) 5 yards from JHU03 to JHU08. NO PLAY."
"20251011_t8bp",30,"penalty_no_play","penalty_no_play",2,12,,"Johns Hopkins","Johns Hopkins",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","PENALTY JHU False Start (Pearson,Charlie) 5 yards from JHU48 to JHU43. NO PLAY."
"20251011_t8bp",38,"play","rush",1,10,6,"Johns Hopkins","Johns Hopkins",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","No Huddle-Shotgun Schroeder,Geoff rush left for 6 yards gain to the CMU08 (Lawson,Jack) PENALTY JHU Illegal Formation 5 yards from CMU14 to CMU19. NO PLAY."
"20251011_t8bp",42,"play","pass_intercepted",3,6,,"Johns Hopkins","Carnegie Mellon",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"rare_flag keyword","No Huddle-Shotgun Harvey,Bay pass intercepted by Warren,Connor at CMU04 broken up by Woodside,Mareks, End Of Play."
"20251011_t8bp",46,"play","sack",1,10,-2,"Carnegie Mellon","Carnegie Mellon",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"rare_flag keyword","No Huddle-Shotgun McGinnis IV,Joey sacked for loss of 2 yards to the CMU22 (Hodge,Graham), fumble by McGinnis IV,Joey recovered by CMU Gaul,Conor at CMU22, End Of Play."
"20251011_t8bp",52,"play","pass_complete",3,1,1,"Carnegie Mellon","Johns Hopkins",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"rare_flag keyword","No Huddle-Shotgun Wamhoff,Mark pass complete short middle to Vallano,Anthony caught at JHU00, for 1 yard to the JHU00 TOUCHDOWN, clock 08:22, 1ST DOWN."
"20251011_t8bp",55,"play","pass_incomplete",1,10,0,"Johns Hopkins","Johns Hopkins",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","No Huddle-Shotgun Harvey,Bay pass incomplete deep right to Crotty,Cole thrown to CMU35 PENALTY CMU Pass Interference (Ming,Ethan) 15 yards from JHU25 to JHU40, 1ST DOWN. NO PLAY."
"20251011_t8bp",61,"play","pass_complete",4,5,15,"Johns Hopkins","Johns Hopkins",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"4th_down","No Huddle-Shotgun Harvey,Bay pass complete short middle to Enright,Robby caught at CMU19, for 15 yards to the CMU15 (Mann,Tai), 1ST DOWN."
"20251011_t8bp",64,"play","rush",2,4,4,"Johns Hopkins","Carnegie Mellon",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"rare_flag keyword","No Huddle-Shotgun Harvey,Bay rush right for 4 yards gain to the CMU00 TOUCHDOWN, clock 03:59."
"20251011_t8bp",67,"penalty_no_play","penalty_no_play",1,10,,"Carnegie Mellon","Carnegie Mellon",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","PENALTY CMU False Start (Llenza,Zach) 5 yards from CMU28 to CMU23. NO PLAY."
"20251011_t8bp",72,"play","pass_complete",1,10,21,"Carnegie Mellon","Johns Hopkins",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"rare_flag keyword","No Huddle-Shotgun McGinnis IV,Joey pass complete deep left to McCullough,Nick caught at JHU00, for 21 yards to the JHU00 TOUCHDOWN, clock 01:53, 1ST DOWN."
"20251011_t8bp",78,"play","rush",4,2,5,"Johns Hopkins","Johns Hopkins",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"4th_down","No Huddle-Shotgun Harvey,Bay rush middle for 5 yards gain to the JHU38 (Grace,Bennett), 1ST DOWN."
"20251011_t8bp",79,"play","sack",1,10,-3,"Johns Hopkins","Johns Hopkins",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"rare_flag","No Huddle-Shotgun Harvey,Bay sacked for loss of 3 yards to the JHU35 (Tchamwa,Amani)."
"20251011_t8bp",81,"penalty_no_play","penalty_no_play",1,10,,"Johns Hopkins","Johns Hopkins",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","PENALTY JHU Holding (Pearson,Charlie) 10 yards from CMU47 to JHU43. NO PLAY."
"20251011_t8bp",82,"play","pass_complete",1,20,10,"Johns Hopkins","Johns Hopkins",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","No Huddle-Shotgun Harvey,Bay pass complete short right to Martini,Chad caught at CMU47, for 10 yards to the CMU47 (Ming,Ethan) PENALTY JHU Illegal Use Of Hands (Pearson,Charlie) 15 yards from JHU43 to JHU28. NO PLAY."
"20251011_t8bp",84,"penalty_no_play","penalty_no_play",2,35,,"Johns Hopkins","Johns Hopkins",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","PENALTY CMU Pass Interference (Ruhland,Victor) 15 yards from JHU28 to JHU43, 1ST DOWN. NO PLAY."
"20251011_t8bp",86,"play","sack",2,2,-8,"Johns Hopkins","Johns Hopkins",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"rare_flag","No Huddle-Shotgun Harvey,Bay sacked for loss of 8 yards to the JHU43 (Bonnet,Gabe)."
"20251011_t8bp",94,"play","pass_complete",4,3,13,"Johns Hopkins","Johns Hopkins",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"4th_down","No Huddle-Shotgun Harvey,Bay pass complete short right to Moore,Josh caught at CMU42, for 13 yards to the CMU42 (Johnson,DJ), 1ST DOWN."
"20251011_t8bp",97,"play","pass_complete",3,7,39,"Johns Hopkins","Carnegie Mellon",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"rare_flag keyword","No Huddle-Shotgun Harvey,Bay pass complete short middle to Moore,Josh caught at CMU32, for 39 yards to the CMU00 TOUCHDOWN, clock 10:03, 1ST DOWN."
"20251011_t8bp",105,"penalty_no_play","penalty_no_play",2,8,,"Carnegie Mellon","Carnegie Mellon",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","PENALTY CMU Ineligible Downfield on Pass (Llenza,Zach) 5 yards from JHU48 to CMU47. NO PLAY."
"20251011_t8bp",123,"play","pass_complete",4,4,-5,"Johns Hopkins","Carnegie Mellon",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"rare_flag keyword  4th_down","No Huddle-Shotgun Harvey,Bay pass complete short middle to Harvey,Bay caught at CMU10, for 5 yards loss to the CMU09 (Mann,Tai), TURNOVER ON DOWNS."
"20251011_t8bp",128,"play","rush",3,4,-6,"Carnegie Mellon","Carnegie Mellon",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"rare_flag keyword","No Huddle-Shotgun Carnegie Mellon rush middle for 6 yards loss to the CMU30 fumbled by Carnegie Mellon at CMU30 recovered by CMU McGinnis IV,Joey at CMU30 (Newell,Xavier)."
"20251011_t8bp",131,"play","rush",1,10,-3,"Johns Hopkins","Johns Hopkins",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","No Huddle-Shotgun Harvey,Bay rush left for 3 yards loss to the CMU13 (Sturges,Robert) PENALTY JHU Illegal Block in Back (Enright,Robby) 15 yards from CMU10 to CMU25. NO PLAY."
"20251011_t8bp",132,"penalty_no_play","penalty_no_play",1,25,,"Johns Hopkins","Johns Hopkins",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","PENALTY CMU Pass Interference (Ming,Ethan) 15 yards from CMU25 to CMU10, 1ST DOWN. NO PLAY."
"20251011_t8bp",135,"play","rush",3,1,1,"Johns Hopkins","Carnegie Mellon",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"rare_flag keyword","No Huddle-Shotgun Schroeder,Geoff rush left for 1 yard gain to the CMU00 TOUCHDOWN, clock 07:59, 1ST DOWN."
"20251011_t8bp",146,"play","rush",4,2,36,"Johns Hopkins","Carnegie Mellon",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"rare_flag keyword  4th_down","No Huddle-Shotgun Harvey,Bay rush right for 36 yards gain to the CMU00 TOUCHDOWN, clock 04:37, 1ST DOWN."
"20251011_t8bp",151,"penalty_no_play","penalty_no_play",1,10,,"Carnegie Mellon","Carnegie Mellon",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","PENALTY CMU False Start (McCullough,Nick) 5 yards from CMU43 to CMU38. NO PLAY."
"20251011_t8bp",153,"penalty_no_play","penalty_no_play",2,15,,"Carnegie Mellon","Carnegie Mellon",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","PENALTY CMU Delay Of Game (McGinnis IV,Joey) 5 yards from CMU38 to CMU33. NO PLAY."
"20251011_t8bp",155,"play","pass_intercepted",3,20,,"Carnegie Mellon","Johns Hopkins",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"rare_flag keyword","No Huddle-Shotgun McGinnis IV,Joey pass intercepted by Hogg,Carter at CMU41 Hogg,Carter return 4 yards to the CMU37, End Of Play."
"20251011_t8bp",159,"play","rush",4,3,5,"Johns Hopkins","Johns Hopkins",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"4th_down","No Huddle-Shotgun Harvey,Bay rush right for 5 yards gain to the CMU25 (Warren,Connor), 1ST DOWN."
"20251011_t8bp",160,"play","kneel",1,10,-1,"Johns Hopkins",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"kneel","Kneel down by Harvey,Bay at CMU26 for loss of 1 yard."
"20251018_uxv5",12,"play","rush",4,7,-10,"Gettysburg","Carnegie Mellon",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"rare_flag keyword  4th_down","Kevin Regula rush for loss of 10 yards to the GC08, fumble by Kevin Regula recovered by CMU DJ Johnson at GC01."
"20251018_uxv5",13,"play","rush",1,1,1,"Carnegie Mellon","Gettysburg",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"rare_flag keyword","Giacomo Valente rush for 1 yard to the GC00, TOUCHDOWN, clock 11:10."
"20251018_uxv5",25,"penalty_no_play","penalty_no_play",2,1,,"Carnegie Mellon","Carnegie Mellon",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","PENALTY CMU false start (Charlie Katarin) 5 yards to the GC23."
"20251018_uxv5",27,"play","pass_complete",3,4,21,"Carnegie Mellon","Carnegie Mellon",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"keyword no_play","Joey McGinnis I pass complete to Carter Sheets for 21 yards to the GC00, TOUCHDOWN, clock 05:46, PENALTY CMU ineligible man down field (Conor Gaul) 5 yards to the GC26, NO PLAY."
"20251018_uxv5",31,"play","sack",2,1,-3,"Gettysburg","Gettysburg",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"rare_flag","Sean Clark sacked for loss of 3 yards to the GC30 (Mitchell Stokey)."
"20251018_uxv5",37,"play","pass_complete",4,2,5,"Gettysburg","Gettysburg",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"4th_down","Sean Clark pass complete to Jason Roskam for 5 yards to the CMU37 (Jack Lawson)."
"20251018_uxv5",41,"penalty_no_play","penalty_no_play",4,5,,"Gettysburg","Gettysburg",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","PENALTY GC false start (David Ludwig) 5 yards to the CMU37."
"20251018_uxv5",42,"play","pass_complete",4,10,24,"Gettysburg","Gettysburg",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"4th_down","Sean Clark pass complete to Jason Roskam for 24 yards to the CMU13 (Barrett Schmitz)."
"20251018_uxv5",46,"play","pass_incomplete",4,7,0,"Gettysburg","Carnegie Mellon",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"rare_flag   4th_down","Sean Clark pass incomplete to Michael Zrelak, QB hurry by Bennett Grace."
"20251018_uxv5",57,"play","pass_complete",1,10,12,"Carnegie Mellon","Gettysburg",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"rare_flag keyword","Joey McGinnis I pass complete to Brendan McCullo for 12 yards to the GC00, TOUCHDOWN, clock 08:18."
"20251018_uxv5",66,"play","pass_complete",2,1,75,"Carnegie Mellon","Gettysburg",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"rare_flag keyword","Joey McGinnis I pass complete to Reece Kolke for 75 yards to the GC00, TOUCHDOWN, clock 05:51."
"20251018_uxv5",80,"play","pass_complete",1,10,12,"Carnegie Mellon","Gettysburg",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"rare_flag keyword","Joey McGinnis I pass complete to Brendan McCullo for 12 yards to the GC00, TOUCHDOWN, clock 01:19."
"20251018_uxv5",84,"play","pass_incomplete",2,4,0,"Gettysburg","Gettysburg",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","Sean Clark pass incomplete to Nick Wonsala, PENALTY CMU pass interference (Connor Warren) 7 yards to the GC21, NO PLAY."
"20251018_uxv5",85,"play","pass_incomplete",1,10,0,"Gettysburg","Gettysburg",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","Sean Clark pass incomplete to Jason Roskam, PENALTY CMU roughing the passer (Amani Tchamwa) 15 yards to the GC36, NO PLAY."
"20251018_uxv5",88,"play","pass_intercepted",3,7,,"Gettysburg","Carnegie Mellon",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"rare_flag keyword","Sean Clark pass intercepted by Jack Lawson at the CMU46, Jack Lawson return 7 yards to the GC47 (Jason Roskam)."
"20251018_uxv5",95,"play","pass_incomplete",3,7,0,"Gettysburg","Gettysburg",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","Sean Clark pass incomplete to Jason Roskam (Lucas Hazard), PENALTY GC holding (Patr McAuliffe) 11 yards to the GC17, NO PLAY."
"20251018_uxv5",97,"play","pass_incomplete",1,10,0,"Gettysburg","Gettysburg",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","Sean Clark pass incomplete, QB hurry by Gabe Bonnet, PENALTY GC holding (Harsh Shah) 10 yards to the GC32, NO PLAY."
"20251018_uxv5",102,"play","pass_incomplete",2,10,0,"Gettysburg","Gettysburg",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no_play","Sean Clark pass incomplete to Jason Roskam, PENALTY CMU pass interference (Victor Ruhland) 15 yards to the CMU29, NO PLAY."
"20251018_uxv5",106,"play","pass_incomplete",4,10,0,"Gettysburg","Carnegie Mellon",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"rare_flag   4th_down","Sean Clark pass incomplete to Jason Roskam, QB hurry by Connor Warren."
"20251018_uxv5",108,"play","pass_complete",2,3,12,"Carnegie Mellon","Gettysburg",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"rare_flag keyword","Joey McGinnis I pass complete to Danny Moynihan for 12 yards to the CMU48, fumble forced by Justin Rhyne, fumble by Danny Moynihan recovered by GC Nate DeLorenzo at CMU48."
"20251018_uxv5",112,"play","pass_incomplete",4,5,0,"Gettysburg","Carnegie Mellon",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"rare_flag   4th_down","Sean Clark pass incomplete to Matt OConnor, QB hurry by Luke Wiedau."
